,ID,Address,Categories,City,Country,Keys,Latitude,Longitude,Menu Page URL,Max Amount,Min Amount,Date Seen,Description,Menu Name,Name,Postal Code,Price Range Min,Price Range Max,Province
997,AVwcr6qqByjofQCxhENy,3100 Lakeville Hwy,Coffee Shop,Petaluma,US,us/ca/petaluma/3100lakevillehwy/1546354706,38.23448,-122.595933,Undefined,8.25,8.25,2016-06-20T15:49:05Z,"(heated) Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms",Pizzawich Monster Sub,Starbucks Coffee,94954,0.0,25.0,CA
998,AVwcr6qqByjofQCxhENy,3100 Lakeville Hwy,Coffee Shop,Petaluma,US,us/ca/petaluma/3100lakevillehwy/1546354706,38.23448,-122.595933,Undefined,6.25,6.25,2016-06-20T15:49:05Z,"Your basic plain cheese pizza, no other toppings. Includes our tomato sauce, mozzarella, oregano and a sprinkling of cheddar",Plain Cheese Pizza,Starbucks Coffee,94954,0.0,25.0,CA
999,AVwcrE9CByjofQCxg6sC,14933 Pulaski Rd,"BBQ Joint,Food,Restaurants,Food & Entertainment",Midlothian,US,us/il/midlothian/14933pulaskird/1087710218,41.620934000000005,-87.717489,Undefined,4.5,4.5,"2017-01-17T18:14:43Z,2016-03-25T03:10:05Z",Undefined,Pizza Puff,Hog Wild,60445,Undefined,Undefined,IL
1000,AVwcrFjTByjofQCxg6y_,9101 International Dr,Restaurant,Orlando,US,us/fl/orlando/9101internationaldr/613728091,28.432958000000003,-81.471476,Undefined,5.95,5.95,2016-08-21T00:00:00Z,Undefined,Cheese Flatbread Pizza,Maggiano's - Orlando,32819,0.0,30.0,FL
1001,AVwcrIg_ByjofQCxg7Ug,9110 Selborne Ln,"American Restaurant,Restaurant",Palmetto,US,us/ga/palmetto/9110selborneln/103307,33.524691499999996,-84.7358228,Undefined,9.0,9.0,2016-03-31T02:47:42Z,"Tomatoes, mozzarella and basil",Margherita Pizza,The Hil,30268,0.0,30.0,GA
1002,AVwcrIg_ByjofQCxg7Ug,9110 Selborne Ln,"American Restaurant,Restaurant",Palmetto,US,us/ga/palmetto/9110selborneln/103307,33.524691499999996,-84.7358228,Undefined,8.0,8.0,2016-03-31T02:47:42Z,Undefined,"Margherita Pizza, Tomatoes, Mozzarella and Basil",The Hil,30268,0.0,30.0,GA
1003,AVwcrIg_ByjofQCxg7Ug,9110 Selborne Ln,"American Restaurant,Restaurant",Palmetto,US,us/ga/palmetto/9110selborneln/103307,33.524691499999996,-84.7358228,Undefined,10.0,10.0,2016-03-31T02:47:42Z,Undefined,Wild Mushroom Pizza,The Hil,30268,0.0,30.0,GA
1004,AVwcrK7LByjofQCxg70L,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,Undefined,12.0,12.0,2016-11-26T19:52:17Z,Undefined,Caprese Pizza,Vinny's New York Pizza & Grill,30097,25.0,40.0,GA
1005,AVwcrK7LByjofQCxg70L,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,Undefined,13.0,13.0,2016-11-26T19:52:17Z,Undefined,Greek Pizza,Vinny's New York Pizza & Grill,30097,25.0,40.0,GA
1006,AVwcrK7LByjofQCxg70L,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,Undefined,13.0,13.0,2016-11-26T19:52:17Z,Undefined,Veggie Pizza,Vinny's New York Pizza & Grill,30097,25.0,40.0,GA
1007,AVwcrK7LByjofQCxg70L,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,Undefined,10.0,10.0,2016-11-26T19:52:17Z,Undefined,White Pizza,Vinny's New York Pizza & Grill,30097,25.0,40.0,GA
1008,AVwcrK7LByjofQCxg70L,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,Undefined,13.0,13.0,2016-11-26T19:52:17Z,Undefined,Works Pizza,Vinny's New York Pizza & Grill,30097,25.0,40.0,GA
1009,AVwcrMqlkufWRAb5xzi4,2026 S Milledge Ave,"Pizza,Italian Restaurants,Restaurants,Pizza Place",Athens,US,us/ga/athens/2026smilledgeave/2142991253,33.9237,-83.37992,http://www.yellowpages.com/athens-ga/mip/bulldawgs-pizza-1986980/menu?lid=1986980,5.99,5.99,2016-04-05T03:45:47Z,Undefined,Cheese Pizza,Bulldawgs Pizza,30605,Undefined,Undefined,GA
1010,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Broccoli Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1011,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,17.75,17.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Cheese Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1012,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,25.75,25.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Chicken Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1013,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,28.75,28.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Chicken With Broccoli Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1014,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Eggplant Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1015,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Fresh Tomatoes Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1016,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Hawaiian Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1017,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,26.75,26.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Meat Lover Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1018,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,20.75,20.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Meatball Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1019,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,20.75,20.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Mushroom Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1020,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Onion Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1021,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,20.75,20.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Pepperoni Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1022,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Peppers Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1023,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,2.75,2.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Pizza Slice,Pronto Pizza,34471,Undefined,Undefined,FL
1024,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,20.75,20.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Sausage Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1025,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Spinach Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1026,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,26.75,26.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Veggie Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1027,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,21.75,21.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,White Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1028,AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171678999999997,-82.13436,Undefined,23.75,23.75,"2016-09-19T17:46:11Z,2016-03-21T00:14:00Z",Undefined,Whole Wheat Veggie Pizza,Pronto Pizza,34471,Undefined,Undefined,FL
1029,AVwcrpQLByjofQCxhBOm,208 2nd St S,"American Restaurant,Restaurant,Bowling Alley",Sartell,US,us/mn/sartell/2082ndsts/1795311569,45.61487,-94.20777,Undefined,9.49,9.49,2016-05-06T05:39:40Z,Undefined,Greek Pizza,Great River Bowl & Partners Pub,56377,Undefined,Undefined,MN
1030,AVwcrRCi_7pvs4fzxwRP,11633 San Vicente Blvd,"Italian Restaurant,Cocktail Bar,Bar",Los Angeles,US,us/brentwood/losangeles/11633sanvicenteblvd/-1136668695,34.054241999999995,-118.46323999999998,Undefined,18.0,18.0,2016-08-16T00:00:00Z,Undefined,Brunch Pizza,Toscana,90049,Undefined,Undefined,Brentwood
1031,AVwcrRCi_7pvs4fzxwRP,11633 San Vicente Blvd,"Italian Restaurant,Cocktail Bar,Bar",Los Angeles,US,us/brentwood/losangeles/11633sanvicenteblvd/-1136668695,34.054241999999995,-118.46323999999998,Undefined,Undefined,Undefined,2016-08-03T20:43:58Z,"Chicken breast with fingerling potatoes, garden vegetables and marinara sauce",Scaloppine Di Pollo Alla Pizzaiola,Toscana,90049,Undefined,Undefined,Brentwood
1032,AVwcrsS6kufWRAb5x5Jo,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,us/mozart/wheeling/45washingtonave/-1237775763,40.07127,-80.68502,http://www.yellowpages.com/wheeling-wv/mip/grecos-457951079/menu,10.0,10.0,2017-01-05T18:02:59Z,Undefined,Dessert Pizza,Greco's,26003,Undefined,Undefined,Mozart
1033,AVwcrsS6kufWRAb5x5Jo,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,us/mozart/wheeling/45washingtonave/-1237775763,40.07127,-80.68502,http://www.yellowpages.com/wheeling-wv/mip/grecos-457951079/menu,7.0,7.0,2017-01-05T18:02:59Z,"Ham, pineapple, bacon, tomato and creamy ranch sauce.",Hawaiian Pizza,Greco's,26003,Undefined,Undefined,Mozart
1034,AVwcrsS6kufWRAb5x5Jo,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,us/mozart/wheeling/45washingtonave/-1237775763,40.07127,-80.68502,http://www.yellowpages.com/wheeling-wv/mip/grecos-457951079/menu,7.0,7.0,2017-01-05T18:02:59Z,"Ham, pepperoni, sausage and bacon.",Meat Supreme Pizza,Greco's,26003,Undefined,Undefined,Mozart
1035,AVwcrsS6kufWRAb5x5Jo,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,us/mozart/wheeling/45washingtonave/-1237775763,40.07127,-80.68502,http://www.yellowpages.com/wheeling-wv/mip/grecos-457951079/menu,5.5,5.5,2017-01-05T18:02:59Z,Undefined,Pizza,Greco's,26003,Undefined,Undefined,Mozart
1036,AVwcrsS6kufWRAb5x5Jo,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,us/mozart/wheeling/45washingtonave/-1237775763,40.07127,-80.68502,http://www.yellowpages.com/wheeling-wv/mip/grecos-457951079/menu,8.0,8.0,2017-01-05T18:02:59Z,Pizza sauce and loads of mozzarella and pepperoni.,Pizza Hoagie,Greco's,26003,Undefined,Undefined,Mozart
1037,AVwcrT4TkufWRAb5x0xl,132 S Water St,"Deli / Bodega,Restaurant",Kent,US,us/oh/kent/132swaterst/1711638831,41.15317,-81.35845,Undefined,3.99,3.99,2016-04-08T08:42:46Z,Provolone on an asiago bagel,Pizza Bagel,Mr Zubs Deli,44240,Undefined,Undefined,OH
1038,AVwcrUxbByjofQCxg9j_,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,us/hollywoodpark/sanantonio/2815nloop1604e/16069619,29.602133000000002,-98.443596,http://www.yellowpages.com/san-antonio-tx/mip/little-nicks-new-york-pizzeria-467069767/menu?lid=467069767,22.95,18.95,2016-07-23T22:34:54Z,"Genoa salami, pepperoni, sliced Italian sausage, diced prosciutto.",Cave Man Pizza,Little Nick's New York Pizzeria,78232,Undefined,Undefined,Hollywood Park
1039,AVwcrUxbByjofQCxg9j_,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,us/hollywoodpark/sanantonio/2815nloop1604e/16069619,29.602133000000002,-98.443596,http://www.yellowpages.com/san-antonio-tx/mip/little-nicks-new-york-pizzeria-467069767/menu?lid=467069767,14.95,9.95,2016-07-23T22:34:54Z,Undefined,Cheese Pizza,Little Nick's New York Pizzeria,78232,Undefined,Undefined,Hollywood Park
1040,AVwcrUxbByjofQCxg9j_,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,us/hollywoodpark/sanantonio/2815nloop1604e/16069619,29.602133000000002,-98.443596,http://www.yellowpages.com/san-antonio-tx/mip/little-nicks-new-york-pizzeria-467069767/menu?lid=467069767,17.95,13.95,2016-07-23T22:34:54Z,Undefined,Marino Pizza,Little Nick's New York Pizzeria,78232,Undefined,Undefined,Hollywood Park
1041,AVwcrUxbByjofQCxg9j_,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,us/hollywoodpark/sanantonio/2815nloop1604e/16069619,29.602133000000002,-98.443596,http://www.yellowpages.com/san-antonio-tx/mip/little-nicks-new-york-pizzeria-467069767/menu?lid=467069767,17.95,13.95,2016-07-23T22:34:54Z,Undefined,Veggie Pizza,Little Nick's New York Pizzeria,78232,Undefined,Undefined,Hollywood Park
1042,AVwcrUxbByjofQCxg9j_,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,us/hollywoodpark/sanantonio/2815nloop1604e/16069619,29.602133000000002,-98.443596,http://www.yellowpages.com/san-antonio-tx/mip/little-nicks-new-york-pizzeria-467069767/menu?lid=467069767,15.95,11.95,2016-07-23T22:34:54Z,Undefined,Virgin White Pizza,Little Nick's New York Pizzeria,78232,Undefined,Undefined,Hollywood Park
1043,AVwcsAcmByjofQCxhFTX,1604 N State Highway 161,"Pizza Place,Restaurants,Pizza Place Southwest Dallas",Grand Prairie,US,us/tx/grandprairie/1604nstatehighway161/2120630398,32.763278,-97.028265,Undefined,11.99,11.99,2016-06-14T02:18:56Z,Undefined,Greek Pizza,Mr Jims Pizza Inc,75050,Undefined,Undefined,TX
1044,AVwcsAcmByjofQCxhFTX,1604 N State Highway 161,"Pizza Place,Restaurants,Pizza Place Southwest Dallas",Grand Prairie,US,us/tx/grandprairie/1604nstatehighway161/2120630398,32.763278,-97.028265,Undefined,8.99,8.99,2016-06-14T02:18:56Z,"Ricotta Cheese, Mozzarella Cheese",White Pizza,Mr Jims Pizza Inc,75050,Undefined,Undefined,TX
1045,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,11.99,11.99,2016-04-05T03:04:54Z,Undefined,Cheese Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1046,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,City Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1047,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,Margherita Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1048,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,Not Just Your Regular Veggie Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1049,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,3.99,3.99,2016-04-05T03:04:54Z,Undefined,Pepperoni Pizza Poppers,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1050,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,Phat Boyz White Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1051,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,Philly Cheesesteak Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1052,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,6.99,6.99,2016-04-05T03:04:54Z,Undefined,Philly Cheesesteak Pizza Rolls,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1053,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,6.99,6.99,2016-04-05T03:04:54Z,Undefined,Pizza Taco Roll,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1054,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,Super Spud Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1055,AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Undefined,Undefined,Undefined,2016-04-05T03:04:54Z,Undefined,Taco Pizza,Phat Boyz New York Style Pizzeria,31069,10.0,15.0,GA
1056,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,Undefined,Undefined,2015-10-20T00:47:34Z,Undefined,Pepperoni Pizza,The Depot,59802,Undefined,Undefined,MT
1057,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,12.95,12.95,2016-04-01T06:29:31Z,Undefined,Pepperoni Pizza,The Depot,59802,Undefined,Undefined,MT
1058,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,Undefined,Undefined,2015-10-20T00:47:34Z,Undefined,Pizza Margherita,The Depot,59802,Undefined,Undefined,MT
1059,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,11.95,11.95,2016-04-01T06:29:31Z,Undefined,Pizza Margherita,The Depot,59802,Undefined,Undefined,MT
1060,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,Undefined,Undefined,2015-10-20T00:47:34Z,Ask your server.,Pizza Special,The Depot,59802,Undefined,Undefined,MT
1061,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,12.95,12.95,2016-04-01T06:29:31Z,Ask your server.,Pizza Special,The Depot,59802,Undefined,Undefined,MT
1062,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,Undefined,Undefined,2015-10-20T00:47:34Z,Undefined,Prime Rib Pizza,The Depot,59802,Undefined,Undefined,MT
1063,AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,Undefined,12.95,12.95,2016-04-01T06:29:31Z,Undefined,Prime Rib Pizza,The Depot,59802,Undefined,Undefined,MT
1064,AVwcsDrqByjofQCxhF8w,1970 W Market St,"American,Restaurant",Akron,US,us/oh/akron/1970wmarketst/1027019294,41.113334,-81.578683,Undefined,15.0,15.0,2016-08-02T00:00:00Z,Undefined,"Specialty Pizza, Preparations Change",Ken Stewart's Grille,44313,31.0,50.0,OH
1065,AVwcsDrqByjofQCxhF8w,1970 W Market St,"American,Restaurant",Akron,US,us/oh/akron/1970wmarketst/1027019294,41.113334,-81.578683,Undefined,15.0,15.0,2016-08-02T00:00:00Z,Undefined,Specialty Thin Crust Pizza,Ken Stewart's Grille,44313,31.0,50.0,OH
1066,AVwcsfwgIN2L1WUfn3vy,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,us/va/chesapeake/1036volvopkwy/826645254,36.76948,-76.22317,Undefined,17.99,14.99,"2016-06-11T00:44:24Z,2016-06-04T20:29:18Z","Fresh Mozz, romano and focaccia sauce",Margarita Pizza,Ynot Italian,23320,25.0,40.0,VA
1067,AVwcsfwgIN2L1WUfn3vy,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,us/va/chesapeake/1036volvopkwy/826645254,36.76948,-76.22317,Undefined,2.95,2.95,"2016-06-11T00:44:24Z,2016-06-04T20:29:18Z",Undefined,Pint of Pizza Sauce,Ynot Italian,23320,25.0,40.0,VA
1068,AVwcsfwgIN2L1WUfn3vy,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,us/va/chesapeake/1036volvopkwy/826645254,36.76948,-76.22317,Undefined,7.25,7.25,"2016-06-11T00:44:24Z,2016-06-04T20:29:18Z",Undefined,Pizza Steak,Ynot Italian,23320,25.0,40.0,VA
1069,AVwcsfwgIN2L1WUfn3vy,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,us/va/chesapeake/1036volvopkwy/826645254,36.76948,-76.22317,Undefined,0.35,0.35,"2016-06-11T00:44:24Z,2016-06-04T20:29:18Z",Undefined,Side of Pizza Sauce,Ynot Italian,23320,25.0,40.0,VA
1070,AVwcsfwgIN2L1WUfn3vy,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,us/va/chesapeake/1036volvopkwy/826645254,36.76948,-76.22317,Undefined,19.99,19.99,"2016-06-11T00:44:24Z,2016-06-04T20:29:18Z","Loaded with all of the toppings. Mozzarella cheese, pepperoni, sausage, mushrooms, green peppers, onions, black olives, covered with extra mozzarella cheese and topped with a thin layer of pizza dough crust",Stuffed Deluxe Pizza,Ynot Italian,23320,25.0,40.0,VA
